SKU_ID,Warehouse_ID,Current_Stock,Safety_Stock,Reorder_Point,Snapshot_Date,Lead_Time_Days,Inventory_Value
SKU0471,WH7,171,235,265,2/10/2025,22,58030
SKU0165,WH1,1404,182,234,12/14/2024,29,159972
SKU0227,WH1,547,206,174,1/10/2025,10,120446
SKU0452,WH8,1249,88,350,4/12/2025,15,142514
SKU0134,WH6,841,177,302,1/19/2025,16,276825
SKU0300,WH2,861,285,311,7/28/2025,24,238817
SKU0070,WH4,291,161,388,7/25/2025,20,115385
SKU0348,WH4,927,193,434,10/14/2024,11,186816
SKU0077,WH8,154,177,423,12/18/2025,17,270712
SKU0327,WH8,503,263,406,5/14/2026,2,129036
SKU0294,WH4,1344,90,493,12/4/2025,29,276692
SKU0096,WH6,208,161,102,5/16/2024,8,145724
SKU0319,WH5,43,93,251,7/31/2025,12,31720
SKU0374,WH2,1224,86,229,12/7/2024,25,234376
SKU0485,WH6,209,58,122,2/11/2025,16,179597
SKU0496,WH7,917,83,150,6/14/2025,14,55124
SKU0214,WH5,349,242,414,5/4/2025,20,210890
SKU0099,WH8,1257,131,141,4/23/2024,12,268802
SKU0240,WH7,495,68,235,12/29/2024,14,222616
SKU0296,WH5,1087,99,381,10/2/2025,9,180181
SKU0182,WH3,355,130,437,6/9/2024,28,139994
SKU0403,WH4,238,216,227,9/2/2025,23,149328
SKU0408,WH3,985,134,403,12/28/2024,27,255279
SKU0097,WH3,944,65,172,3/23/2025,28,281038
SKU0001,WH2,1029,211,459,12/26/2024,11,157307
SKU0309,WH4,610,96,364,8/16/2024,17,299668
SKU0340,WH8,1132,133,196,4/21/2025,18,46426
SKU0263,WH6,449,292,494,1/16/2026,18,178112
SKU0047,WH6,1430,87,268,9/30/2025,14,265110
SKU0498,WH1,1283,116,161,1/11/2025,14,15012
SKU0043,WH8,869,123,187,7/29/2024,16,153783
SKU0130,WH3,938,209,131,11/3/2023,13,81476
SKU0294,WH3,706,221,132,10/7/2025,12,268062
SKU0242,WH1,489,173,459,11/7/2025,2,285387
SKU0288,WH8,502,240,189,4/29/2026,4,247413
SKU0325,WH1,18,250,272,4/21/2024,19,48313
SKU0168,WH2,582,296,101,7/5/2025,29,40221
SKU0297,WH3,1265,63,293,3/19/2026,13,198695
SKU0108,WH3,1348,84,305,7/29/2023,27,253488
SKU0130,WH2,103,203,376,3/12/2026,2,42930
SKU0043,WH6,1158,181,442,3/10/2026,23,24857
SKU0371,WH6,1395,115,249,5/13/2024,21,34980
SKU0259,WH1,777,178,199,11/15/2023,3,19018
SKU0078,WH3,791,163,420,7/5/2025,22,230995
SKU0370,WH1,1029,179,387,2/9/2025,19,51722
SKU0214,WH7,491,103,168,10/2/2024,2,296364
SKU0199,WH6,617,181,121,4/17/2024,4,200707
SKU0481,WH5,1446,143,168,9/22/2024,27,180910
SKU0420,WH7,1030,117,352,1/1/2026,11,156423
SKU0399,WH3,605,69,344,6/13/2024,17,60335
SKU0338,WH5,1455,150,166,12/5/2025,29,216274
SKU0097,WH3,1498,250,379,10/13/2025,16,161496
SKU0456,WH1,185,240,447,5/12/2026,4,127386
SKU0015,WH5,422,136,274,7/29/2024,14,220781
SKU0095,WH2,575,205,440,3/1/2025,25,181571
