SKU_ID,Warehouse_ID,Forecast_Qty,Actual_Demand,Month
SKU0437,WH1,153,378,Jan
SKU0352,WH4,317,423,Feb
SKU0281,WH6,120,167,Apr
SKU0394,WH1,80,468,Mar
SKU0359,WH1,463,230,Mar
SKU0469,WH7,349,443,Jan
SKU0086,WH8,484,294,Apr
SKU0332,WH7,85,206,Mar
SKU0476,WH2,66,296,Feb
SKU0494,WH2,236,423,Feb
SKU0129,WH3,359,225,Feb
SKU0121,WH4,227,383,Jun
SKU0062,WH5,167,375,Apr
SKU0298,WH8,256,391,Feb
SKU0294,WH6,117,321,May
SKU0434,WH3,235,452,Jun
SKU0278,WH8,129,346,Feb
SKU0365,WH7,377,168,Apr
SKU0323,WH3,234,109,Jun
SKU0060,WH3,449,335,Jan
SKU0133,WH2,469,225,May
SKU0494,WH7,434,56,Mar
SKU0067,WH6,106,359,Feb
SKU0422,WH1,480,254,Jan
SKU0156,WH7,239,128,Jun
SKU0113,WH4,255,117,May
SKU0461,WH2,407,113,Mar
SKU0402,WH1,134,212,Mar
SKU0173,WH4,390,234,Jun
SKU0236,WH6,92,419,Feb
SKU0464,WH2,162,374,Mar
SKU0145,WH3,497,382,Feb
SKU0189,WH6,433,402,Feb
SKU0003,WH3,91,389,May
SKU0335,WH6,86,288,Jan
SKU0401,WH1,72,377,May
SKU0490,WH1,484,480,May
SKU0432,WH4,253,239,Apr
SKU0225,WH7,497,322,Apr
SKU0388,WH8,334,246,Jun
SKU0476,WH8,173,496,Feb
SKU0240,WH1,431,241,Jan
SKU0105,WH7,413,295,Mar
SKU0264,WH5,358,236,Jan
SKU0490,WH2,234,249,Jun
SKU0103,WH4,228,499,Mar
SKU0256,WH2,468,306,Jun
SKU0031,WH4,409,139,Feb
SKU0033,WH5,86,312,Jan
SKU0386,WH2,426,317,May
SKU0437,WH8,127,202,Jun
SKU0388,WH1,325,74,Apr
SKU0177,WH7,480,128,Mar
SKU0454,WH1,367,277,Feb
SKU0289,WH4,337,281,Feb
SKU0282,WH5,201,327,May
SKU0051,WH6,365,316,Feb
SKU0410,WH8,72,75,Jan
SKU0371,WH7,472,174,Jun
SKU0001,WH2,118,165,Apr
SKU0268,WH4,354,169,Jan
SKU0229,WH6,192,394,Jan
SKU0296,WH5,258,474,May
SKU0236,WH3,448,457,May
SKU0312,WH5,330,368,Mar
SKU0492,WH2,492,389,Feb
SKU0351,WH5,258,439,Mar
SKU0157,WH7,82,458,May
SKU0145,WH7,62,192,Mar
SKU0010,WH5,260,485,Apr
SKU0388,WH4,498,255,Jan
SKU0258,WH5,432,138,May
SKU0156,WH4,230,438,Feb
SKU0039,WH5,146,426,May
SKU0390,WH3,191,402,May
SKU0225,WH8,166,176,Jan
SKU0146,WH2,128,486,Feb
SKU0070,WH8,285,130,Mar
SKU0288,WH8,170,289,Jun
SKU0496,WH6,442,496,Jun
SKU0488,WH4,370,210,Feb
SKU0341,WH5,369,198,Mar
SKU0065,WH4,102,400,Mar
SKU0077,WH8,336,60,May
SKU0094,WH7,79,210,May
SKU0068,WH8,298,298,Jun
SKU0134,WH6,178,126,May
SKU0108,WH5,286,271,Jan
SKU0125,WH6,476,410,Jun
SKU0052,WH7,443,72,May
SKU0244,WH4,313,315,Mar
SKU0480,WH6,345,311,Jun
SKU0245,WH6,301,275,May
SKU0210,WH1,223,87,Feb
SKU0408,WH3,361,143,Apr
SKU0418,WH8,54,402,Feb
SKU0424,WH2,86,169,Jan
SKU0201,WH4,75,415,Jan
SKU0253,WH6,226,305,May
SKU0369,WH1,131,454,Jan
SKU0123,WH6,208,177,Mar
SKU0100,WH3,442,248,Mar
SKU0047,WH8,186,411,Jun
SKU0421,WH2,90,379,Feb
SKU0499,WH5,416,483,Jun
SKU0045,WH7,476,56,Jun
SKU0069,WH7,217,183,Mar
SKU0340,WH2,416,309,Apr
SKU0287,WH1,369,208,Jan
SKU0477,WH1,491,419,Jan
SKU0099,WH2,180,267,Jun
SKU0459,WH2,60,250,Apr
SKU0314,WH5,443,370,Jun
SKU0351,WH3,481,279,Feb
SKU0228,WH4,115,126,Mar
SKU0373,WH1,314,108,Mar
SKU0129,WH5,62,143,Jan
SKU0249,WH2,286,134,Feb
SKU0436,WH6,177,117,May
SKU0303,WH8,423,449,May
SKU0445,WH8,261,109,Mar
SKU0116,WH7,171,286,Jan
SKU0116,WH2,327,383,Mar
SKU0466,WH6,367,250,Mar
SKU0322,WH5,159,145,Feb
SKU0001,WH7,305,469,Apr
SKU0409,WH4,70,77,Mar
SKU0187,WH3,117,385,Feb
SKU0387,WH1,94,253,Jan
SKU0088,WH1,113,337,May
SKU0495,WH3,148,416,Mar
SKU0058,WH4,248,229,Apr
SKU0083,WH4,496,167,Jun
SKU0428,WH3,434,322,Mar
SKU0331,WH1,375,59,Mar
SKU0491,WH5,186,220,Feb
SKU0340,WH5,167,105,Jun
SKU0242,WH7,287,118,Jan
SKU0417,WH7,276,427,Jan
SKU0330,WH8,389,202,Apr
SKU0201,WH7,479,112,Apr
SKU0212,WH7,123,204,Apr
SKU0114,WH4,60,348,Jun
SKU0153,WH2,191,57,Apr
SKU0389,WH7,79,478,May
SKU0050,WH4,394,391,Apr
SKU0342,WH4,366,121,Feb
SKU0395,WH3,409,184,Jan
SKU0313,WH3,61,272,Jan
SKU0365,WH6,389,370,Feb
SKU0089,WH5,232,490,Jan
SKU0048,WH2,399,291,Jan
SKU0130,WH1,414,150,May
SKU0357,WH5,143,482,Jun
SKU0211,WH3,267,489,May
SKU0405,WH1,125,285,Jun
SKU0393,WH1,450,287,Jun
SKU0285,WH3,300,365,Apr
SKU0025,WH7,286,180,Apr
SKU0172,WH3,347,397,Mar
SKU0369,WH4,87,379,May
SKU0296,WH4,57,275,Feb
SKU0099,WH4,127,391,Feb
SKU0072,WH8,174,167,Mar
SKU0472,WH5,478,438,May
SKU0313,WH1,134,146,May
SKU0223,WH3,226,454,Feb
SKU0496,WH7,387,236,May
SKU0458,WH7,305,212,Apr
SKU0242,WH4,61,169,May
SKU0446,WH6,302,172,May
SKU0027,WH6,277,209,Jun
SKU0275,WH7,457,234,Feb
SKU0124,WH6,262,72,May
SKU0194,WH4,222,73,Jan
SKU0442,WH3,427,110,May
SKU0045,WH5,367,136,Feb
SKU0247,WH8,460,467,Jan
SKU0102,WH2,386,178,Apr
SKU0287,WH8,50,296,Jan
SKU0015,WH8,369,394,May
SKU0447,WH1,188,303,May
SKU0346,WH3,478,464,Mar
SKU0432,WH8,317,417,Apr
SKU0330,WH4,152,126,Feb
SKU0109,WH7,375,294,Feb
SKU0164,WH3,155,334,Feb
SKU0027,WH1,50,262,Mar
SKU0267,WH8,314,192,Feb
SKU0240,WH3,326,262,Jan
SKU0139,WH5,477,100,Apr
SKU0397,WH3,434,147,May
SKU0304,WH3,328,437,Jun
SKU0235,WH8,196,412,Feb
SKU0137,WH4,467,411,Apr
SKU0080,WH5,381,291,May
SKU0305,WH2,295,220,May
SKU0017,WH6,131,184,Jan
SKU0105,WH1,497,271,Jan
SKU0293,WH3,391,301,May
SKU0449,WH6,313,478,Feb
SKU0258,WH7,407,432,Jun
SKU0403,WH2,379,430,Mar
SKU0286,WH6,220,67,Mar
SKU0494,WH2,447,404,Feb
SKU0200,WH3,388,144,May
SKU0132,WH6,313,50,Feb
SKU0401,WH1,372,303,Mar
SKU0008,WH5,435,97,May
SKU0273,WH7,388,107,Jun
SKU0402,WH6,310,344,Jun
SKU0416,WH8,425,188,Jan
SKU0488,WH3,123,374,Jan
SKU0254,WH4,142,232,Mar
SKU0142,WH5,466,340,Jan
SKU0237,WH4,225,76,Feb
SKU0472,WH8,448,371,Apr
SKU0218,WH6,439,162,Jun
SKU0241,WH1,317,271,Apr
SKU0450,WH1,250,359,Jun
SKU0446,WH2,297,316,Jan
SKU0040,WH6,291,290,Feb
SKU0427,WH1,425,391,Jan
SKU0318,WH6,375,176,Jan
SKU0132,WH8,134,132,Jun
SKU0442,WH7,494,132,May
SKU0217,WH2,463,183,Feb
SKU0227,WH4,387,154,Jun
SKU0219,WH2,339,107,Mar
SKU0072,WH5,65,142,Feb
SKU0410,WH4,224,176,Feb
SKU0039,WH8,316,337,Jan
SKU0408,WH6,71,474,May
SKU0153,WH2,51,86,May
SKU0020,WH1,178,484,Jan
SKU0496,WH4,342,455,May
SKU0042,WH5,408,184,Feb
SKU0453,WH2,80,206,Mar
SKU0247,WH3,182,89,Mar
SKU0134,WH4,404,473,Mar
SKU0355,WH6,243,295,May
SKU0477,WH6,237,358,Apr
SKU0488,WH3,100,204,Jun
SKU0043,WH5,432,92,Jan
SKU0082,WH3,71,158,Jun
SKU0283,WH4,361,197,Apr
SKU0177,WH6,135,477,Jun
SKU0054,WH6,207,331,Jun
SKU0173,WH3,495,121,Jan
SKU0302,WH7,266,414,Apr
SKU0074,WH7,404,296,Jan
SKU0241,WH7,152,478,Mar
SKU0305,WH1,265,469,Mar
SKU0171,WH8,479,215,Feb
SKU0145,WH7,390,296,Jun
SKU0361,WH2,84,439,Jun
SKU0115,WH5,338,173,Apr
SKU0192,WH8,466,363,Jan
SKU0290,WH6,150,207,Mar
SKU0387,WH1,108,81,Jan
SKU0466,WH5,75,233,Jun
SKU0208,WH1,307,187,Mar
