Order_ID,SKU_ID,Warehouse_ID,Customer_Region,Demand_Qty,Delivered_Qty,Order_Date,Order_Status
O009948,SKU0131,WH8,South,170,170,8/31/2024 14:00,DELIVERED
O009949,SKU0490,WH5,East,139,139,8/31/2024 15:00,DELAYED
O009950,SKU0120,WH4,South,292,176,8/31/2024 16:00,DELAYED
O009951,SKU0443,WH3,South,236,105,8/31/2024 17:00,PARTIAL
O009952,SKU0326,WH4,East,288,154,8/31/2024 18:00,DELAYED
O009953,SKU0247,WH7,East,67,67,8/31/2024 19:00,PARTIAL
O009954,SKU0432,WH8,East,188,56,8/31/2024 20:00,DELIVERED
O009955,SKU0192,WH5,South,281,281,8/31/2024 21:00,PARTIAL
O009956,SKU0497,WH7,North,28,28,8/31/2024 22:00,DELAYED
O009957,SKU0403,WH7,East,211,189,8/31/2024 23:00,PARTIAL
O009958,SKU0323,WH3,North,234,82,9/1/2024 0:00,DELAYED
O009959,SKU0210,WH7,North,19,16,9/1/2024 1:00,PARTIAL
O009960,SKU0103,WH4,North,113,113,9/1/2024 2:00,DELIVERED
O009961,SKU0329,WH8,West,126,126,9/1/2024 3:00,PARTIAL
O009962,SKU0372,WH1,North,208,176,9/1/2024 4:00,DELIVERED
O009963,SKU0460,WH5,North,82,82,9/1/2024 5:00,DELIVERED
O009964,SKU0133,WH4,South,252,35,9/1/2024 6:00,DELIVERED
O009965,SKU0323,WH2,West,41,41,9/1/2024 7:00,DELAYED
O009966,SKU0139,WH3,South,269,216,9/1/2024 8:00,DELIVERED
O009967,SKU0121,WH4,South,205,169,9/1/2024 9:00,DELAYED
O009968,SKU0094,WH5,North,99,99,9/1/2024 10:00,DELIVERED
O009969,SKU0452,WH7,South,83,83,9/1/2024 11:00,PARTIAL
O009970,SKU0453,WH5,East,24,24,9/1/2024 12:00,PARTIAL
O009971,SKU0129,WH2,North,73,73,9/1/2024 13:00,DELIVERED
O009972,SKU0091,WH7,East,183,47,9/1/2024 14:00,PARTIAL
O009973,SKU0092,WH2,North,3,3,9/1/2024 15:00,PARTIAL
O009974,SKU0063,WH6,North,259,41,9/1/2024 16:00,DELAYED
O009975,SKU0029,WH6,North,30,30,9/1/2024 17:00,DELAYED
O009976,SKU0210,WH4,West,146,112,9/1/2024 18:00,PARTIAL
O009977,SKU0012,WH1,North,212,201,9/1/2024 19:00,DELIVERED
O009978,SKU0333,WH7,East,27,27,9/1/2024 20:00,DELIVERED
O009979,SKU0297,WH8,North,105,105,9/1/2024 21:00,DELAYED
O009980,SKU0130,WH5,North,110,110,9/1/2024 22:00,PARTIAL
O009981,SKU0293,WH8,South,19,19,9/1/2024 23:00,DELAYED
O009982,SKU0173,WH1,North,16,16,9/2/2024 0:00,DELIVERED
O009983,SKU0208,WH7,North,282,119,9/2/2024 1:00,DELAYED
O009984,SKU0432,WH7,North,270,110,9/2/2024 2:00,PARTIAL
O009985,SKU0024,WH7,North,47,47,9/2/2024 3:00,DELIVERED
O009986,SKU0099,WH7,North,146,146,9/2/2024 4:00,PARTIAL
O009987,SKU0406,WH1,North,156,114,9/2/2024 5:00,DELIVERED
O009988,SKU0356,WH4,West,30,30,9/2/2024 6:00,PARTIAL
O009989,SKU0139,WH3,East,105,1,9/2/2024 7:00,PARTIAL
O009990,SKU0314,WH3,West,149,23,9/2/2024 8:00,DELAYED
O009991,SKU0174,WH3,East,48,33,9/2/2024 9:00,DELIVERED
O009992,SKU0029,WH2,West,183,183,9/2/2024 10:00,PARTIAL
O009993,SKU0419,WH7,North,158,158,9/2/2024 11:00,DELIVERED
O009994,SKU0496,WH7,West,42,42,9/2/2024 12:00,DELAYED
O009995,SKU0143,WH5,East,165,95,9/2/2024 13:00,PARTIAL
O009996,SKU0316,WH2,South,297,123,9/2/2024 14:00,DELIVERED
O009997,SKU0351,WH5,South,174,159,9/2/2024 15:00,DELAYED
O009998,SKU0042,WH8,North,94,94,9/2/2024 16:00,PARTIAL
O009999,SKU0489,WH6,North,214,165,9/2/2024 17:00,DELIVERED
O010000,SKU0299,WH5,East,188,188,9/2/2024 18:00,DELAYED
O010001,SKU0208,WH5,South,88,88,9/2/2024 19:00,DELAYED
O010002,SKU0330,WH8,North,257,257,9/2/2024 20:00,PARTIAL
O010003,SKU0433,WH4,West,248,146,9/2/2024 21:00,PARTIAL
O010004,SKU0192,WH3,West,54,54,9/2/2024 22:00,PARTIAL
O010005,SKU0160,WH7,South,291,282,9/2/2024 23:00,DELIVERED
O010006,SKU0064,WH2,East,144,144,9/3/2024 0:00,DELAYED
O010007,SKU0243,WH6,North,5,5,9/3/2024 1:00,DELAYED
O010008,SKU0258,WH8,North,37,37,9/3/2024 2:00,PARTIAL
O010009,SKU0152,WH2,North,119,57,9/3/2024 3:00,DELAYED
O010010,SKU0215,WH7,South,153,153,9/3/2024 4:00,PARTIAL
O010011,SKU0322,WH4,West,246,214,9/3/2024 5:00,PARTIAL
O010012,SKU0166,WH5,East,294,17,9/3/2024 6:00,DELAYED
O010013,SKU0031,WH8,South,212,199,9/3/2024 7:00,DELAYED
O010014,SKU0371,WH6,South,130,130,9/3/2024 8:00,DELIVERED
O010015,SKU0232,WH3,North,192,192,9/3/2024 9:00,PARTIAL
O010016,SKU0282,WH7,West,197,197,9/3/2024 10:00,DELAYED
O010017,SKU0029,WH1,East,256,176,9/3/2024 11:00,PARTIAL
O010018,SKU0195,WH1,East,148,72,9/3/2024 12:00,DELAYED
O010019,SKU0334,WH4,North,267,15,9/3/2024 13:00,PARTIAL
O010020,SKU0256,WH3,East,291,30,9/3/2024 14:00,PARTIAL
O010021,SKU0281,WH1,West,172,55,9/3/2024 15:00,PARTIAL
O010022,SKU0304,WH1,North,149,73,9/3/2024 16:00,PARTIAL
O010023,SKU0321,WH8,North,148,109,9/3/2024 17:00,PARTIAL
O010024,SKU0437,WH8,West,265,149,9/3/2024 18:00,DELIVERED
O010025,SKU0323,WH7,East,95,95,9/3/2024 19:00,DELAYED
O010026,SKU0346,WH6,West,186,136,9/3/2024 20:00,DELAYED
O010027,SKU0402,WH6,East,257,175,9/3/2024 21:00,DELIVERED
O010028,SKU0393,WH7,East,211,211,9/3/2024 22:00,DELIVERED
O010029,SKU0294,WH2,East,3,3,9/3/2024 23:00,DELIVERED
O010030,SKU0087,WH7,West,167,84,9/4/2024 0:00,DELIVERED
O010031,SKU0149,WH3,West,205,205,9/4/2024 1:00,PARTIAL
O010032,SKU0249,WH1,South,178,123,9/4/2024 2:00,DELIVERED
O010033,SKU0321,WH6,West,27,27,9/4/2024 3:00,DELIVERED
O010034,SKU0405,WH7,North,29,29,9/4/2024 4:00,DELIVERED
O010035,SKU0283,WH6,North,127,127,9/4/2024 5:00,DELIVERED
O010036,SKU0362,WH6,North,105,105,9/4/2024 6:00,PARTIAL
O010037,SKU0379,WH8,North,69,69,9/4/2024 7:00,DELIVERED
O010038,SKU0198,WH2,South,107,107,9/4/2024 8:00,DELAYED
O010039,SKU0044,WH3,West,180,85,9/4/2024 9:00,DELAYED
O010040,SKU0356,WH5,West,102,102,9/4/2024 10:00,PARTIAL
O010041,SKU0028,WH6,East,262,69,9/4/2024 11:00,PARTIAL
O010042,SKU0429,WH3,West,152,152,9/4/2024 12:00,DELAYED
O010043,SKU0017,WH4,East,40,40,9/4/2024 13:00,PARTIAL
O010044,SKU0127,WH2,East,289,73,9/4/2024 14:00,DELAYED
O010045,SKU0379,WH5,North,137,45,9/4/2024 15:00,PARTIAL
O010046,SKU0168,WH6,South,177,61,9/4/2024 16:00,PARTIAL
O010047,SKU0244,WH7,South,67,67,9/4/2024 17:00,DELIVERED
O010048,SKU0387,WH6,West,151,151,9/4/2024 18:00,DELAYED
O010049,SKU0076,WH2,East,278,111,9/4/2024 19:00,PARTIAL
O010050,SKU0231,WH8,North,212,19,9/4/2024 20:00,DELAYED
O010051,SKU0204,WH2,East,116,116,9/4/2024 21:00,PARTIAL
O010052,SKU0450,WH1,North,136,136,9/4/2024 22:00,DELAYED
O010053,SKU0248,WH6,East,147,134,9/4/2024 23:00,DELIVERED
O010054,SKU0302,WH8,West,166,166,9/5/2024 0:00,DELIVERED
O010055,SKU0214,WH3,West,228,88,9/5/2024 1:00,DELIVERED
O010056,SKU0215,WH2,East,134,60,9/5/2024 2:00,DELAYED
O010057,SKU0158,WH2,South,180,125,9/5/2024 3:00,DELAYED
O010058,SKU0069,WH4,North,290,180,9/5/2024 4:00,PARTIAL
O010059,SKU0393,WH4,South,43,43,9/5/2024 5:00,DELIVERED
O010060,SKU0085,WH4,South,291,144,9/5/2024 6:00,DELAYED
O010061,SKU0267,WH2,East,139,39,9/5/2024 7:00,DELAYED
O010062,SKU0069,WH5,North,253,202,9/5/2024 8:00,DELIVERED
O010063,SKU0099,WH8,North,185,51,9/5/2024 9:00,DELAYED
O010064,SKU0347,WH3,West,65,65,9/5/2024 10:00,PARTIAL
O010065,SKU0497,WH2,East,180,83,9/5/2024 11:00,DELIVERED
O010066,SKU0450,WH7,East,295,115,9/5/2024 12:00,DELIVERED
O010067,SKU0216,WH7,East,214,214,9/5/2024 13:00,DELIVERED
O010068,SKU0415,WH1,West,153,85,9/5/2024 14:00,DELIVERED
O010069,SKU0161,WH7,West,288,195,9/5/2024 15:00,DELAYED
O010070,SKU0423,WH8,North,123,59,9/5/2024 16:00,DELIVERED
O010071,SKU0094,WH8,West,94,94,9/5/2024 17:00,PARTIAL
O010072,SKU0174,WH6,East,82,82,9/5/2024 18:00,DELIVERED
O010073,SKU0165,WH5,East,108,108,9/5/2024 19:00,DELAYED
O010074,SKU0115,WH5,South,240,62,9/5/2024 20:00,PARTIAL
O010075,SKU0220,WH3,West,67,67,9/5/2024 21:00,PARTIAL
O010076,SKU0444,WH5,East,268,264,9/5/2024 22:00,PARTIAL
O010077,SKU0031,WH3,East,243,140,9/5/2024 23:00,PARTIAL
O010078,SKU0011,WH7,North,276,88,9/6/2024 0:00,DELIVERED
O010079,SKU0343,WH5,West,136,65,9/6/2024 1:00,DELIVERED
O010080,SKU0377,WH6,East,159,23,9/6/2024 2:00,PARTIAL
O010081,SKU0130,WH3,North,152,152,9/6/2024 3:00,DELAYED
O010082,SKU0488,WH4,South,42,42,9/6/2024 4:00,DELAYED
O010083,SKU0105,WH4,South,26,26,9/6/2024 5:00,PARTIAL
O010084,SKU0027,WH5,North,166,166,9/6/2024 6:00,DELAYED
O010085,SKU0227,WH5,West,294,70,9/6/2024 7:00,PARTIAL
O010086,SKU0002,WH7,East,97,34,9/6/2024 8:00,PARTIAL
O010087,SKU0359,WH3,West,267,25,9/6/2024 9:00,DELIVERED
O010088,SKU0101,WH8,North,123,48,9/6/2024 10:00,DELIVERED
O010089,SKU0021,WH7,East,23,23,9/6/2024 11:00,PARTIAL
O010090,SKU0058,WH8,East,198,198,9/6/2024 12:00,DELIVERED
O010091,SKU0389,WH3,East,41,41,9/6/2024 13:00,DELAYED
O010092,SKU0180,WH6,West,121,121,9/6/2024 14:00,DELIVERED
O010093,SKU0429,WH2,West,4,4,9/6/2024 15:00,PARTIAL
O010094,SKU0341,WH4,North,255,154,9/6/2024 16:00,PARTIAL
O010095,SKU0349,WH2,South,131,36,9/6/2024 17:00,PARTIAL
O010096,SKU0020,WH2,North,183,143,9/6/2024 18:00,DELAYED
O010097,SKU0255,WH1,East,107,107,9/6/2024 19:00,DELIVERED
O010098,SKU0317,WH3,North,177,130,9/6/2024 20:00,DELIVERED
O010099,SKU0038,WH1,South,72,72,9/6/2024 21:00,DELIVERED
O010100,SKU0148,WH8,North,70,20,9/6/2024 22:00,PARTIAL
O010101,SKU0498,WH1,South,69,69,9/6/2024 23:00,DELAYED
O010102,SKU0025,WH8,South,264,154,9/7/2024 0:00,PARTIAL
O010103,SKU0386,WH2,East,123,123,9/7/2024 1:00,DELIVERED
O010104,SKU0121,WH1,South,227,68,9/7/2024 2:00,DELAYED
O010105,SKU0416,WH6,West,183,70,9/7/2024 3:00,DELIVERED
O010106,SKU0026,WH3,North,227,227,9/7/2024 4:00,PARTIAL
O010107,SKU0454,WH2,North,72,72,9/7/2024 5:00,PARTIAL
O010108,SKU0169,WH3,West,8,8,9/7/2024 6:00,DELAYED
O010109,SKU0323,WH6,West,72,72,9/7/2024 7:00,DELAYED
O010110,SKU0225,WH5,East,212,212,9/7/2024 8:00,DELAYED
O010111,SKU0001,WH1,North,263,219,9/7/2024 9:00,DELIVERED
O010112,SKU0307,WH2,West,46,46,9/7/2024 10:00,DELIVERED
O010113,SKU0261,WH8,East,150,37,9/7/2024 11:00,DELAYED
O010114,SKU0013,WH4,North,81,81,9/7/2024 12:00,PARTIAL
O010115,SKU0403,WH3,North,261,2,9/7/2024 13:00,PARTIAL
O010116,SKU0396,WH7,West,175,175,9/7/2024 14:00,DELAYED
O010117,SKU0048,WH6,South,143,143,9/7/2024 15:00,PARTIAL
O010118,SKU0409,WH1,South,192,192,9/7/2024 16:00,PARTIAL
O010119,SKU0313,WH3,West,159,17,9/7/2024 17:00,PARTIAL
O010120,SKU0371,WH6,South,237,28,9/7/2024 18:00,DELAYED
O010121,SKU0291,WH3,North,83,46,9/7/2024 19:00,DELIVERED
O010122,SKU0332,WH5,East,175,127,9/7/2024 20:00,DELIVERED
O010123,SKU0094,WH7,East,140,106,9/7/2024 21:00,DELIVERED
O010124,SKU0261,WH6,West,64,64,9/7/2024 22:00,DELAYED
O010125,SKU0482,WH3,East,279,87,9/7/2024 23:00,PARTIAL
O010126,SKU0278,WH8,West,50,49,9/8/2024 0:00,DELIVERED
O010127,SKU0359,WH7,South,215,27,9/8/2024 1:00,PARTIAL
O010128,SKU0205,WH5,North,125,125,9/8/2024 2:00,PARTIAL
O010129,SKU0185,WH5,South,36,36,9/8/2024 3:00,DELAYED
O010130,SKU0175,WH5,West,139,124,9/8/2024 4:00,DELAYED
O010131,SKU0438,WH1,North,86,86,9/8/2024 5:00,DELAYED
O010132,SKU0387,WH6,North,56,56,9/8/2024 6:00,DELAYED
O010133,SKU0380,WH3,North,249,249,9/8/2024 7:00,DELIVERED
O010134,SKU0309,WH3,South,222,144,9/8/2024 8:00,PARTIAL
O010135,SKU0468,WH7,North,293,97,9/8/2024 9:00,DELIVERED
O010136,SKU0415,WH7,South,249,22,9/8/2024 10:00,PARTIAL
O010137,SKU0069,WH6,South,214,206,9/8/2024 11:00,DELIVERED
O010138,SKU0472,WH5,North,298,77,9/8/2024 12:00,PARTIAL
O010139,SKU0104,WH3,West,158,158,9/8/2024 13:00,DELAYED
O010140,SKU0246,WH3,North,94,38,9/8/2024 14:00,DELAYED
O010141,SKU0161,WH5,North,278,65,9/8/2024 15:00,PARTIAL
O010142,SKU0200,WH4,South,166,166,9/8/2024 16:00,DELIVERED
O010143,SKU0216,WH4,North,56,56,9/8/2024 17:00,PARTIAL
O010144,SKU0434,WH5,West,82,82,9/8/2024 18:00,DELAYED
O010145,SKU0212,WH7,North,34,34,9/8/2024 19:00,DELAYED
O010146,SKU0016,WH1,West,63,63,9/8/2024 20:00,DELAYED
O010147,SKU0498,WH7,East,2,2,9/8/2024 21:00,DELIVERED
O010148,SKU0372,WH7,East,190,97,9/8/2024 22:00,PARTIAL
O010149,SKU0332,WH8,East,43,43,9/8/2024 23:00,DELIVERED
O010150,SKU0205,WH8,North,95,95,9/9/2024 0:00,DELAYED
O010151,SKU0365,WH3,South,274,139,9/9/2024 1:00,DELAYED
O010152,SKU0490,WH7,West,148,148,9/9/2024 2:00,DELIVERED
O010153,SKU0039,WH3,East,7,7,9/9/2024 3:00,PARTIAL
O010154,SKU0089,WH4,West,214,142,9/9/2024 4:00,DELIVERED
O010155,SKU0430,WH7,South,293,289,9/9/2024 5:00,DELAYED
O010156,SKU0256,WH5,West,98,98,9/9/2024 6:00,PARTIAL
O010157,SKU0480,WH6,West,42,35,9/9/2024 7:00,PARTIAL
O010158,SKU0254,WH6,East,242,63,9/9/2024 8:00,PARTIAL
O010159,SKU0216,WH7,West,104,104,9/9/2024 9:00,DELAYED
O010160,SKU0368,WH1,East,247,125,9/9/2024 10:00,DELAYED
O010161,SKU0303,WH7,South,78,78,9/9/2024 11:00,DELAYED
O010162,SKU0172,WH5,East,124,124,9/9/2024 12:00,DELAYED
O010163,SKU0137,WH4,West,32,32,9/9/2024 13:00,DELIVERED
O010164,SKU0488,WH4,South,167,118,9/9/2024 14:00,PARTIAL
O010165,SKU0498,WH7,North,282,255,9/9/2024 15:00,DELIVERED
O010166,SKU0471,WH8,North,30,30,9/9/2024 16:00,DELAYED
O010167,SKU0384,WH3,South,254,32,9/9/2024 17:00,DELAYED
O010168,SKU0178,WH2,South,169,107,9/9/2024 18:00,PARTIAL
O010169,SKU0077,WH1,West,32,32,9/9/2024 19:00,PARTIAL
O010170,SKU0188,WH1,North,184,184,9/9/2024 20:00,DELAYED
O010171,SKU0480,WH2,South,53,53,9/9/2024 21:00,DELAYED
O010172,SKU0498,WH6,North,149,149,9/9/2024 22:00,PARTIAL
O010173,SKU0015,WH6,North,76,76,9/9/2024 23:00,DELAYED
O010174,SKU0292,WH6,West,69,69,9/10/2024 0:00,DELIVERED
O010175,SKU0497,WH4,South,274,40,9/10/2024 1:00,DELIVERED
O010176,SKU0319,WH5,East,229,119,9/10/2024 2:00,PARTIAL
O010177,SKU0325,WH1,South,37,37,9/10/2024 3:00,DELIVERED
O010178,SKU0214,WH2,North,135,135,9/10/2024 4:00,DELAYED
O010179,SKU0208,WH3,East,61,61,9/10/2024 5:00,PARTIAL
O010180,SKU0169,WH7,East,131,131,9/10/2024 6:00,DELAYED
O010181,SKU0330,WH3,North,1,1,9/10/2024 7:00,DELAYED
O010182,SKU0280,WH7,East,60,6,9/10/2024 8:00,PARTIAL
O010183,SKU0466,WH4,East,31,31,9/10/2024 9:00,DELAYED
O010184,SKU0305,WH1,South,264,205,9/10/2024 10:00,DELIVERED
O010185,SKU0146,WH5,North,7,7,9/10/2024 11:00,DELAYED
O010186,SKU0263,WH1,West,135,83,9/10/2024 12:00,DELIVERED
O010187,SKU0004,WH7,East,20,20,9/10/2024 13:00,DELAYED
O010188,SKU0090,WH6,North,142,114,9/10/2024 14:00,PARTIAL
O010189,SKU0453,WH3,South,143,64,9/10/2024 15:00,DELAYED
O010190,SKU0060,WH1,South,210,96,9/10/2024 16:00,PARTIAL
O010191,SKU0311,WH3,South,125,125,9/10/2024 17:00,PARTIAL
O010192,SKU0016,WH2,East,3,3,9/10/2024 18:00,DELAYED
O010193,SKU0227,WH2,West,131,68,9/10/2024 19:00,DELIVERED
O010194,SKU0474,WH3,South,75,75,9/10/2024 20:00,DELAYED
O010195,SKU0466,WH5,West,160,56,9/10/2024 21:00,DELIVERED
O010196,SKU0029,WH8,North,272,179,9/10/2024 22:00,DELAYED
O010197,SKU0151,WH5,South,17,17,9/10/2024 23:00,DELIVERED
O010198,SKU0245,WH8,East,32,32,9/11/2024 0:00,PARTIAL
O010199,SKU0270,WH1,South,155,155,9/11/2024 1:00,DELIVERED
O010200,SKU0079,WH3,East,112,10,9/11/2024 2:00,PARTIAL
O010201,SKU0433,WH4,North,98,1,9/11/2024 3:00,PARTIAL
O010202,SKU0289,WH5,West,261,48,9/11/2024 4:00,DELAYED
O010203,SKU0153,WH7,West,92,92,9/11/2024 5:00,PARTIAL
O010204,SKU0277,WH5,West,146,146,9/11/2024 6:00,PARTIAL
O010205,SKU0401,WH6,South,3,3,9/11/2024 7:00,DELAYED
O010206,SKU0279,WH2,South,284,117,9/11/2024 8:00,DELIVERED
O010207,SKU0057,WH5,North,290,240,9/11/2024 9:00,DELAYED
O010208,SKU0491,WH7,West,286,105,9/11/2024 10:00,DELIVERED
O010209,SKU0465,WH5,North,48,48,9/11/2024 11:00,DELIVERED
O010210,SKU0186,WH7,East,65,65,9/11/2024 12:00,DELAYED
O010211,SKU0398,WH8,South,221,170,9/11/2024 13:00,PARTIAL
O010212,SKU0093,WH6,West,147,147,9/11/2024 14:00,DELIVERED
O010213,SKU0276,WH8,South,180,23,9/11/2024 15:00,PARTIAL
O010214,SKU0158,WH7,West,297,296,9/11/2024 16:00,DELIVERED
O010215,SKU0275,WH5,West,81,81,9/11/2024 17:00,DELAYED
O010216,SKU0181,WH6,South,193,172,9/11/2024 18:00,DELIVERED
O010217,SKU0359,WH3,South,297,159,9/11/2024 19:00,PARTIAL
O010218,SKU0440,WH3,North,123,76,9/11/2024 20:00,PARTIAL
O010219,SKU0077,WH2,South,289,221,9/11/2024 21:00,PARTIAL
O010220,SKU0466,WH1,South,228,228,9/11/2024 22:00,DELAYED
O010221,SKU0151,WH6,South,82,82,9/11/2024 23:00,DELAYED
O010222,SKU0446,WH5,East,84,84,9/12/2024 0:00,PARTIAL
O010223,SKU0238,WH1,East,243,175,9/12/2024 1:00,DELAYED
O010224,SKU0289,WH3,East,215,215,9/12/2024 2:00,DELAYED
O010225,SKU0231,WH5,North,174,174,9/12/2024 3:00,DELAYED
O010226,SKU0488,WH1,North,105,105,9/12/2024 4:00,DELAYED
O010227,SKU0018,WH6,West,57,57,9/12/2024 5:00,DELAYED
O010228,SKU0073,WH6,North,276,86,9/12/2024 6:00,DELAYED
O010229,SKU0417,WH1,South,169,50,9/12/2024 7:00,DELAYED
O010230,SKU0416,WH7,West,239,65,9/12/2024 8:00,DELAYED
O010231,SKU0189,WH6,South,75,44,9/12/2024 9:00,DELAYED
O010232,SKU0438,WH4,West,294,264,9/12/2024 10:00,DELIVERED
O010233,SKU0017,WH3,North,283,249,9/12/2024 11:00,PARTIAL
O010234,SKU0019,WH2,East,196,196,9/12/2024 12:00,DELAYED
O010235,SKU0219,WH2,South,218,23,9/12/2024 13:00,DELIVERED
O010236,SKU0326,WH4,West,153,153,9/12/2024 14:00,DELIVERED
O010237,SKU0483,WH1,East,270,212,9/12/2024 15:00,DELIVERED
O010238,SKU0120,WH6,South,37,16,9/12/2024 16:00,DELIVERED
O010239,SKU0101,WH4,South,178,178,9/12/2024 17:00,DELIVERED
O010240,SKU0034,WH4,East,200,200,9/12/2024 18:00,PARTIAL
O010241,SKU0084,WH6,North,170,170,9/12/2024 19:00,DELIVERED
O010242,SKU0409,WH3,East,125,125,9/12/2024 20:00,PARTIAL
O010243,SKU0196,WH6,North,163,65,9/12/2024 21:00,DELIVERED
O010244,SKU0330,WH8,West,287,180,9/12/2024 22:00,PARTIAL
O010245,SKU0202,WH6,North,250,113,9/12/2024 23:00,PARTIAL
O010246,SKU0344,WH7,West,228,151,9/13/2024 0:00,DELIVERED
O010247,SKU0341,WH5,West,145,38,9/13/2024 1:00,DELAYED
O010248,SKU0011,WH1,West,113,113,9/13/2024 2:00,PARTIAL
O010249,SKU0347,WH2,West,92,92,9/13/2024 3:00,DELAYED
O010250,SKU0400,WH2,South,181,40,9/13/2024 4:00,DELAYED
O010251,SKU0218,WH4,West,128,128,9/13/2024 5:00,DELIVERED
O010252,SKU0445,WH7,South,278,269,9/13/2024 6:00,DELAYED
O010253,SKU0253,WH4,South,169,123,9/13/2024 7:00,PARTIAL
O010254,SKU0222,WH4,West,259,27,9/13/2024 8:00,DELIVERED
O010255,SKU0383,WH1,North,63,63,9/13/2024 9:00,DELAYED
O010256,SKU0369,WH4,North,212,71,9/13/2024 10:00,DELAYED
O010257,SKU0080,WH4,East,242,3,9/13/2024 11:00,DELIVERED
O010258,SKU0007,WH5,South,136,72,9/13/2024 12:00,DELIVERED
O010259,SKU0272,WH1,South,39,39,9/13/2024 13:00,DELIVERED
O010260,SKU0227,WH3,North,68,68,9/13/2024 14:00,DELAYED
O010261,SKU0016,WH7,South,57,57,9/13/2024 15:00,DELIVERED
O010262,SKU0424,WH3,North,153,153,9/13/2024 16:00,DELIVERED
O010263,SKU0012,WH6,East,201,43,9/13/2024 17:00,DELIVERED
O010264,SKU0291,WH5,West,87,87,9/13/2024 18:00,PARTIAL
O010265,SKU0241,WH2,West,39,39,9/13/2024 19:00,PARTIAL
O010266,SKU0021,WH6,West,248,234,9/13/2024 20:00,DELIVERED
O010267,SKU0178,WH3,East,114,114,9/13/2024 21:00,PARTIAL
O010268,SKU0427,WH1,South,204,173,9/13/2024 22:00,DELAYED
O010269,SKU0228,WH2,East,206,206,9/13/2024 23:00,DELIVERED
O010270,SKU0496,WH8,South,135,49,9/14/2024 0:00,DELAYED
O010271,SKU0273,WH4,South,262,245,9/14/2024 1:00,DELIVERED
O010272,SKU0288,WH1,West,123,54,9/14/2024 2:00,DELAYED
O010273,SKU0297,WH2,North,83,83,9/14/2024 3:00,PARTIAL
O010274,SKU0134,WH3,North,213,102,9/14/2024 4:00,DELIVERED
O010275,SKU0472,WH6,West,275,24,9/14/2024 5:00,DELIVERED
O010276,SKU0283,WH4,South,175,62,9/14/2024 6:00,PARTIAL
O010277,SKU0404,WH4,East,275,275,9/14/2024 7:00,DELAYED
O010278,SKU0153,WH7,West,236,99,9/14/2024 8:00,DELIVERED
O010279,SKU0066,WH1,West,34,34,9/14/2024 9:00,PARTIAL
O010280,SKU0137,WH6,East,171,157,9/14/2024 10:00,PARTIAL
O010281,SKU0092,WH4,South,141,8,9/14/2024 11:00,PARTIAL
O010282,SKU0437,WH2,West,25,25,9/14/2024 12:00,PARTIAL
O010283,SKU0317,WH7,West,97,97,9/14/2024 13:00,DELAYED
O010284,SKU0422,WH7,South,21,21,9/14/2024 14:00,DELIVERED
O010285,SKU0259,WH5,East,290,157,9/14/2024 15:00,DELIVERED
O010286,SKU0468,WH3,East,110,109,9/14/2024 16:00,PARTIAL
O010287,SKU0454,WH1,North,281,88,9/14/2024 17:00,PARTIAL
O010288,SKU0103,WH6,North,82,82,9/14/2024 18:00,PARTIAL
O010289,SKU0481,WH8,East,107,5,9/14/2024 19:00,DELIVERED
O010290,SKU0055,WH8,North,267,216,9/14/2024 20:00,DELIVERED
O010291,SKU0257,WH5,North,275,44,9/14/2024 21:00,DELIVERED
O010292,SKU0101,WH8,South,177,177,9/14/2024 22:00,PARTIAL
O010293,SKU0198,WH5,West,286,135,9/14/2024 23:00,DELAYED
O010294,SKU0301,WH1,North,109,70,9/15/2024 0:00,DELIVERED
O010295,SKU0226,WH2,North,38,38,9/15/2024 1:00,DELAYED
O010296,SKU0431,WH6,South,271,99,9/15/2024 2:00,DELIVERED
O010297,SKU0463,WH3,East,216,54,9/15/2024 3:00,PARTIAL
O010298,SKU0237,WH1,North,132,132,9/15/2024 4:00,PARTIAL
O010299,SKU0026,WH6,West,221,221,9/15/2024 5:00,DELIVERED
O010300,SKU0121,WH5,North,270,186,9/15/2024 6:00,PARTIAL
O010301,SKU0398,WH5,West,264,145,9/15/2024 7:00,PARTIAL
O010302,SKU0182,WH1,East,77,77,9/15/2024 8:00,DELIVERED
O010303,SKU0199,WH6,North,215,87,9/15/2024 9:00,DELAYED
O010304,SKU0302,WH5,West,93,93,9/15/2024 10:00,DELAYED
O010305,SKU0255,WH1,West,139,103,9/15/2024 11:00,PARTIAL
O010306,SKU0122,WH7,West,80,62,9/15/2024 12:00,PARTIAL
O010307,SKU0031,WH1,East,50,50,9/15/2024 13:00,DELAYED
O010308,SKU0472,WH3,West,236,141,9/15/2024 14:00,DELIVERED
O010309,SKU0315,WH1,South,294,268,9/15/2024 15:00,DELIVERED
O010310,SKU0479,WH7,East,152,2,9/15/2024 16:00,DELAYED
O010311,SKU0285,WH6,West,95,42,9/15/2024 17:00,PARTIAL
O010312,SKU0106,WH6,East,166,166,9/15/2024 18:00,DELIVERED
O010313,SKU0224,WH8,East,90,11,9/15/2024 19:00,DELAYED
O010314,SKU0273,WH5,South,17,17,9/15/2024 20:00,DELAYED
O010315,SKU0398,WH8,West,229,78,9/15/2024 21:00,PARTIAL
O010316,SKU0232,WH4,East,283,213,9/15/2024 22:00,DELAYED
O010317,SKU0420,WH3,East,222,109,9/15/2024 23:00,DELAYED
