Shipment_ID,Warehouse_ID,Carrier,Origin,Destination,Freight_Cost,Delivery_Days,,,
SHP02975,WH3,BlueDart,Mumbai,Delhi,16210,9,,,
SHP02976,WH7,UPS,Pune,Hyderabad,13930,3,,,
SHP02977,WH7,FedEx,Chennai,Bangalore,12168,8,,,
SHP02978,WH6,UPS,Chennai,Bangalore,11920,6,,,
SHP02979,WH7,DHL,Pune,Hyderabad,2511,2,,,
SHP02980,WH2,BlueDart,Pune,Hyderabad,16087,7,,,
SHP02981,WH2,FedEx,Mumbai,Delhi,10251,5,,,
SHP02982,WH5,UPS,Pune,Hyderabad,3082,2,,,
SHP02983,WH7,UPS,Mumbai,Delhi,17678,1,,,
SHP02984,WH5,FedEx,Chennai,Bangalore,4757,6,,,
SHP02985,WH2,UPS,Mumbai,Delhi,2755,1,,,
SHP02986,WH1,DHL,Pune,Hyderabad,12927,7,,,
SHP02987,WH8,FedEx,Chennai,Bangalore,5751,1,,,
SHP02988,WH3,FedEx,Chennai,Bangalore,3336,5,,,
SHP02989,WH2,UPS,Pune,Hyderabad,1147,1,,,
SHP02990,WH8,FedEx,Mumbai,Delhi,2848,6,,,
SHP02991,WH6,FedEx,Chennai,Bangalore,2093,8,,,
SHP02992,WH2,DHL,Chennai,Bangalore,14657,3,,,
SHP02993,WH4,DHL,Pune,Hyderabad,5319,9,,,
SHP02994,WH3,FedEx,Pune,Hyderabad,11461,4,,,
SHP02995,WH6,FedEx,Mumbai,Delhi,19418,8,,,
SHP02996,WH6,DHL,Mumbai,Delhi,10703,2,,,
SHP02997,WH6,UPS,Mumbai,Delhi,7670,1,,,
SHP02998,WH5,FedEx,Chennai,Bangalore,12142,6,,,
SHP02999,WH3,DHL,Chennai,Bangalore,19942,2,,,
SHP03000,WH4,DHL,Pune,Hyderabad,6789,5,,,
SHP03001,WH5,UPS,Pune,Hyderabad,4091,8,,,
SHP03002,WH5,BlueDart,Pune,Hyderabad,13806,3,,,
SHP03003,WH6,FedEx,Mumbai,Delhi,18601,8,,,
SHP03004,WH2,DHL,Chennai,Bangalore,15009,1,,,
SHP03005,WH6,UPS,Chennai,Bangalore,1392,5,,,
SHP03006,WH2,BlueDart,Pune,Hyderabad,17808,1,,,
SHP03007,WH8,DHL,Mumbai,Delhi,18255,4,,,
SHP03008,WH2,FedEx,Chennai,Bangalore,16538,8,,,
SHP03009,WH8,UPS,Mumbai,Delhi,3746,8,,,
SHP03010,WH2,FedEx,Mumbai,Delhi,11405,4,,,
SHP03011,WH1,BlueDart,Mumbai,Delhi,3404,1,,,
SHP03012,WH6,FedEx,Mumbai,Delhi,12909,7,,,
SHP03013,WH4,UPS,Chennai,Bangalore,4477,7,,,
SHP03014,WH7,BlueDart,Mumbai,Delhi,1241,5,,,
SHP03015,WH3,UPS,Pune,Hyderabad,18344,8,,,
SHP03016,WH3,BlueDart,Pune,Hyderabad,7840,5,,,
SHP03017,WH3,BlueDart,Chennai,Bangalore,18117,9,,,
SHP03018,WH6,FedEx,Mumbai,Delhi,17954,2,,,
SHP03019,WH7,DHL,Chennai,Bangalore,14914,7,,,
SHP03020,WH5,UPS,Mumbai,Delhi,13577,2,,,
SHP03021,WH8,UPS,Pune,Hyderabad,2178,2,,,
SHP03022,WH8,DHL,Chennai,Bangalore,13675,9,,,
SHP03023,WH1,UPS,Chennai,Bangalore,3518,4,,,
SHP03024,WH3,FedEx,Pune,Hyderabad,1921,2,,,
SHP03025,WH7,BlueDart,Chennai,Bangalore,7397,1,,,
SHP03026,WH1,UPS,Pune,Hyderabad,11354,1,,,
SHP03027,WH1,UPS,Mumbai,Delhi,13280,2,,,
SHP03028,WH3,UPS,Mumbai,Delhi,8656,4,,,
SHP03029,WH6,FedEx,Mumbai,Delhi,10066,6,,,
SHP03030,WH3,UPS,Mumbai,Delhi,3327,8,,,
SHP03031,WH4,FedEx,Pune,Hyderabad,9605,5,,,
SHP03032,WH6,BlueDart,Pune,Hyderabad,5170,7,,,
SHP03033,WH5,BlueDart,Chennai,Bangalore,6302,7,,,
SHP03034,WH8,FedEx,Mumbai,Delhi,5445,6,,,
SHP03035,WH1,BlueDart,Chennai,Bangalore,3539,9,,,
SHP03036,WH5,UPS,Mumbai,Delhi,6674,9,,,
SHP03037,WH1,FedEx,Mumbai,Delhi,4646,1,,,
SHP03038,WH2,DHL,Mumbai,Delhi,14160,4,,,
SHP03039,WH7,DHL,Mumbai,Delhi,7189,7,,,
SHP03040,WH2,BlueDart,Pune,Hyderabad,12853,7,,,
SHP03041,WH1,BlueDart,Mumbai,Delhi,13655,5,,,
SHP03042,WH7,DHL,Mumbai,Delhi,6479,1,,,
SHP03043,WH7,UPS,Mumbai,Delhi,5707,1,,,
SHP03044,WH8,BlueDart,Pune,Hyderabad,2606,9,,,
SHP03045,WH6,DHL,Chennai,Bangalore,2974,9,,,
SHP03046,WH5,BlueDart,Mumbai,Delhi,11672,2,,,
SHP03047,WH6,DHL,Mumbai,Delhi,16843,3,,,
SHP03048,WH6,DHL,Chennai,Bangalore,15510,1,,,
SHP03049,WH6,BlueDart,Chennai,Bangalore,12252,9,,,
SHP03050,WH6,FedEx,Chennai,Bangalore,19902,8,,,
SHP03051,WH1,DHL,Chennai,Bangalore,6443,9,,,
SHP03052,WH4,DHL,Mumbai,Delhi,5665,4,,,
SHP03053,WH3,UPS,Mumbai,Delhi,8638,9,,,
SHP03054,WH2,BlueDart,Mumbai,Delhi,15866,8,,,
SHP03055,WH3,BlueDart,Mumbai,Delhi,5861,3,,,
SHP03056,WH3,FedEx,Chennai,Bangalore,7555,3,,,
SHP03057,WH1,UPS,Mumbai,Delhi,11593,7,,,
SHP03058,WH2,DHL,Mumbai,Delhi,14718,9,,,
SHP03059,WH8,DHL,Pune,Hyderabad,11339,3,,,
SHP03060,WH8,UPS,Mumbai,Delhi,13907,4,,,
SHP03061,WH2,UPS,Chennai,Bangalore,12534,1,,,
SHP03062,WH8,FedEx,Chennai,Bangalore,3315,8,,,
SHP03063,WH6,DHL,Pune,Hyderabad,19174,8,,,
SHP03064,WH5,UPS,Mumbai,Delhi,1092,4,,,
SHP03065,WH4,DHL,Chennai,Bangalore,12635,7,,,
SHP03066,WH3,BlueDart,Mumbai,Delhi,18307,2,,,
SHP03067,WH3,UPS,Mumbai,Delhi,17567,6,,,
SHP03068,WH4,UPS,Chennai,Bangalore,17520,2,,,
SHP03069,WH8,DHL,Mumbai,Delhi,7759,2,,,
SHP03070,WH7,FedEx,Chennai,Bangalore,4599,5,,,
SHP03071,WH2,FedEx,Pune,Hyderabad,14027,8,,,
SHP03072,WH4,UPS,Mumbai,Delhi,5879,8,,,
SHP03073,WH8,UPS,Pune,Hyderabad,2942,8,,,
SHP03074,WH8,DHL,Pune,Hyderabad,2603,1,,,
SHP03075,WH3,FedEx,Pune,Hyderabad,10588,2,,,
SHP03076,WH5,BlueDart,Pune,Hyderabad,15660,6,,,
SHP03077,WH1,UPS,Chennai,Bangalore,11099,5,,,
SHP03078,WH3,FedEx,Pune,Hyderabad,18224,6,,,
SHP03079,WH8,UPS,Pune,Hyderabad,18327,9,,,
SHP03080,WH4,UPS,Mumbai,Delhi,17784,1,,,
SHP03081,WH1,BlueDart,Chennai,Bangalore,12373,7,,,
SHP03082,WH7,DHL,Chennai,Bangalore,16106,3,,,
SHP03083,WH7,UPS,Chennai,Bangalore,8498,9,,,
SHP03084,WH5,UPS,Chennai,Bangalore,12337,8,,,
SHP03085,WH6,DHL,Mumbai,Delhi,17729,4,,,
SHP03086,WH8,FedEx,Chennai,Bangalore,8370,6,,,
SHP03087,WH2,UPS,Pune,Hyderabad,1053,3,,,
SHP03088,WH7,FedEx,Mumbai,Delhi,17323,5,,,
SHP03089,WH6,FedEx,Chennai,Bangalore,9578,2,,,
SHP03090,WH6,DHL,Chennai,Bangalore,2960,6,,,
SHP03091,WH2,BlueDart,Chennai,Bangalore,5440,2,,,
SHP03092,WH6,FedEx,Mumbai,Delhi,7979,7,,,
SHP03093,WH6,BlueDart,Pune,Hyderabad,8952,3,,,
SHP03094,WH4,FedEx,Mumbai,Delhi,9322,7,,,
SHP03095,WH4,BlueDart,Chennai,Bangalore,3576,4,,,
SHP03096,WH4,BlueDart,Pune,Hyderabad,6166,1,,,
SHP03097,WH2,UPS,Chennai,Bangalore,12469,9,,,
SHP03098,WH6,FedEx,Pune,Hyderabad,18340,5,,,
SHP03099,WH5,DHL,Mumbai,Delhi,19800,4,,,
SHP03100,WH4,DHL,Pune,Hyderabad,9708,4,,,
SHP03101,WH5,DHL,Mumbai,Delhi,13530,7,,,
SHP03102,WH2,FedEx,Chennai,Bangalore,14847,2,,,
SHP03103,WH1,FedEx,Chennai,Bangalore,6561,9,,,
SHP03104,WH4,BlueDart,Pune,Hyderabad,14612,6,,,
SHP03105,WH4,FedEx,Chennai,Bangalore,17759,6,,,
SHP03106,WH5,BlueDart,Mumbai,Delhi,4132,2,,,
SHP03107,WH3,BlueDart,Chennai,Bangalore,6112,4,,,
SHP03108,WH6,UPS,Pune,Hyderabad,15132,2,,,
SHP03109,WH4,DHL,Pune,Hyderabad,17243,8,,,
SHP03110,WH8,BlueDart,Pune,Hyderabad,11261,8,,,
SHP03111,WH8,FedEx,Mumbai,Delhi,14602,4,,,
SHP03112,WH6,DHL,Mumbai,Delhi,14755,6,,,
SHP03113,WH6,FedEx,Chennai,Bangalore,1331,8,,,
SHP03114,WH3,FedEx,Pune,Hyderabad,14010,9,,,
SHP03115,WH8,DHL,Mumbai,Delhi,11376,5,,,
SHP03116,WH6,DHL,Mumbai,Delhi,1591,8,,,
SHP03117,WH2,FedEx,Mumbai,Delhi,15495,5,,,
SHP03118,WH8,FedEx,Pune,Hyderabad,3316,5,,,
SHP03119,WH1,FedEx,Pune,Hyderabad,5798,3,,,
SHP03120,WH8,FedEx,Pune,Hyderabad,4827,1,,,
SHP03121,WH7,BlueDart,Pune,Hyderabad,8045,5,,,
SHP03122,WH1,FedEx,Chennai,Bangalore,6970,6,,,
SHP03123,WH2,DHL,Pune,Hyderabad,6271,9,,,
SHP03124,WH4,DHL,Chennai,Bangalore,1546,7,,,
SHP03125,WH4,FedEx,Pune,Hyderabad,11669,9,,,
SHP03126,WH1,UPS,Chennai,Bangalore,2705,8,,,
SHP03127,WH6,DHL,Chennai,Bangalore,16051,8,,,
SHP03128,WH4,DHL,Mumbai,Delhi,3645,8,,,
SHP03129,WH6,BlueDart,Chennai,Bangalore,6329,3,,,
SHP03130,WH4,UPS,Chennai,Bangalore,19519,2,,,
SHP03131,WH3,UPS,Mumbai,Delhi,15731,6,,,
SHP03132,WH3,BlueDart,Pune,Hyderabad,11834,2,,,
SHP03133,WH8,UPS,Pune,Hyderabad,17621,3,,,
SHP03134,WH2,DHL,Mumbai,Delhi,19278,3,,,
SHP03135,WH5,DHL,Mumbai,Delhi,1631,5,,,
SHP03136,WH8,BlueDart,Chennai,Bangalore,8238,5,,,
SHP03137,WH8,DHL,Pune,Hyderabad,6783,2,,,
SHP03138,WH5,FedEx,Pune,Hyderabad,7012,6,,,
SHP03139,WH6,FedEx,Mumbai,Delhi,8814,5,,,
SHP03140,WH3,FedEx,Mumbai,Delhi,11482,6,,,
SHP03141,WH4,BlueDart,Pune,Hyderabad,2988,2,,,
SHP03142,WH1,DHL,Chennai,Bangalore,16224,6,,,
SHP03143,WH8,UPS,Pune,Hyderabad,12740,7,,,
SHP03144,WH2,DHL,Mumbai,Delhi,9036,8,,,
SHP03145,WH4,FedEx,Pune,Hyderabad,16039,8,,,
SHP03146,WH8,DHL,Pune,Hyderabad,9964,1,,,
SHP03147,WH5,FedEx,Pune,Hyderabad,16061,1,,,
SHP03148,WH4,FedEx,Chennai,Bangalore,17057,3,,,
SHP03149,WH3,FedEx,Chennai,Bangalore,6097,8,,,
SHP03150,WH5,DHL,Pune,Hyderabad,19867,6,,,
SHP03151,WH4,FedEx,Pune,Hyderabad,16744,2,,,
SHP03152,WH7,BlueDart,Mumbai,Delhi,9388,4,,,
SHP03153,WH5,BlueDart,Mumbai,Delhi,16110,3,,,
SHP03154,WH8,UPS,Mumbai,Delhi,19333,7,,,
SHP03155,WH6,BlueDart,Mumbai,Delhi,16753,3,,,
SHP03156,WH8,FedEx,Mumbai,Delhi,18026,5,,,
SHP03157,WH4,DHL,Mumbai,Delhi,19120,8,,,
SHP03158,WH3,DHL,Mumbai,Delhi,18346,1,,,
SHP03159,WH6,FedEx,Mumbai,Delhi,7102,9,,,
SHP03160,WH3,UPS,Chennai,Bangalore,7914,3,,,
SHP03161,WH4,FedEx,Mumbai,Delhi,1107,6,,,
SHP03162,WH4,UPS,Chennai,Bangalore,8836,3,,,
SHP03163,WH4,UPS,Pune,Hyderabad,9569,5,,,
SHP03164,WH5,FedEx,Chennai,Bangalore,6881,6,,,
SHP03165,WH1,DHL,Pune,Hyderabad,10556,5,,,
SHP03166,WH2,BlueDart,Chennai,Bangalore,4321,1,,,
SHP03167,WH1,BlueDart,Mumbai,Delhi,15077,9,,,
SHP03168,WH2,BlueDart,Chennai,Bangalore,8454,1,,,
SHP03169,WH4,FedEx,Mumbai,Delhi,3334,3,,,
SHP03170,WH7,UPS,Mumbai,Delhi,12437,7,,,
SHP03171,WH1,DHL,Chennai,Bangalore,18892,5,,,
SHP03172,WH4,DHL,Pune,Hyderabad,17514,5,,,
SHP03173,WH7,BlueDart,Pune,Hyderabad,5585,8,,,
SHP03174,WH5,BlueDart,Mumbai,Delhi,9243,9,,,
SHP03175,WH6,BlueDart,Chennai,Bangalore,15638,3,,,
SHP03176,WH5,BlueDart,Chennai,Bangalore,10110,4,,,
SHP03177,WH1,FedEx,Pune,Hyderabad,13008,3,,,
SHP03178,WH5,FedEx,Mumbai,Delhi,4750,8,,,
SHP03179,WH7,DHL,Pune,Hyderabad,14810,4,,,
SHP03180,WH3,UPS,Chennai,Bangalore,12729,4,,,
SHP03181,WH3,DHL,Pune,Hyderabad,9875,6,,,
SHP03182,WH6,DHL,Pune,Hyderabad,17864,4,,,
SHP03183,WH4,UPS,Mumbai,Delhi,18425,5,,,
SHP03184,WH2,UPS,Pune,Hyderabad,15198,9,,,
SHP03185,WH5,UPS,Pune,Hyderabad,11304,7,,,
SHP03186,WH5,DHL,Mumbai,Delhi,17607,9,,,
SHP03187,WH8,BlueDart,Pune,Hyderabad,15547,9,,,
SHP03188,WH5,FedEx,Chennai,Bangalore,12420,5,,,
SHP03189,WH3,BlueDart,Chennai,Bangalore,8256,4,,,
SHP03190,WH3,BlueDart,Mumbai,Delhi,16955,3,,,
SHP03191,WH1,DHL,Mumbai,Delhi,7835,3,,,
SHP03192,WH7,FedEx,Chennai,Bangalore,11141,9,,,
SHP03193,WH7,FedEx,Chennai,Bangalore,11554,7,,,
SHP03194,WH4,FedEx,Mumbai,Delhi,10129,4,,,
SHP03195,WH1,BlueDart,Chennai,Bangalore,14019,1,,,
SHP03196,WH7,UPS,Pune,Hyderabad,10623,8,,,
SHP03197,WH5,BlueDart,Pune,Hyderabad,11219,2,,,
SHP03198,WH7,DHL,Mumbai,Delhi,7303,8,,,
SHP03199,WH3,FedEx,Mumbai,Delhi,5676,8,,,
SHP03200,WH6,BlueDart,Mumbai,Delhi,10230,3,,,
SHP03201,WH6,FedEx,Mumbai,Delhi,4593,8,,,
SHP03202,WH3,UPS,Mumbai,Delhi,10383,6,,,
SHP03203,WH5,FedEx,Chennai,Bangalore,18942,5,,,
SHP03204,WH1,FedEx,Mumbai,Delhi,11469,5,,,
SHP03205,WH4,FedEx,Mumbai,Delhi,7003,1,,,
SHP03206,WH1,UPS,Chennai,Bangalore,2931,6,,,
SHP03207,WH7,BlueDart,Pune,Hyderabad,14341,4,,,
SHP03208,WH6,BlueDart,Mumbai,Delhi,12786,7,,,
SHP03209,WH3,BlueDart,Chennai,Bangalore,11025,4,,,
SHP03210,WH4,FedEx,Chennai,Bangalore,12237,5,,,
SHP03211,WH7,UPS,Mumbai,Delhi,12075,5,,,
SHP03212,WH5,FedEx,Mumbai,Delhi,19750,5,,,
SHP03213,WH6,BlueDart,Pune,Hyderabad,8310,1,,,
SHP03214,WH2,UPS,Pune,Hyderabad,7800,6,,,
SHP03215,WH7,BlueDart,Mumbai,Delhi,1787,6,,,
SHP03216,WH8,DHL,Chennai,Bangalore,2867,3,,,
SHP03217,WH8,FedEx,Pune,Hyderabad,5581,9,,,
SHP03218,WH6,UPS,Pune,Hyderabad,12001,2,,,
SHP03219,WH8,DHL,Pune,Hyderabad,6670,2,,,
SHP03220,WH6,UPS,Pune,Hyderabad,17164,3,,,
SHP03221,WH6,FedEx,Mumbai,Delhi,7773,9,,,
SHP03222,WH1,BlueDart,Chennai,Bangalore,7757,1,,,
SHP03223,WH4,BlueDart,Pune,Hyderabad,7615,1,,,
SHP03224,WH3,FedEx,Chennai,Bangalore,16952,3,,,
SHP03225,WH5,FedEx,Mumbai,Delhi,17514,3,,,
SHP03226,WH2,BlueDart,Mumbai,Delhi,9456,2,,,
SHP03227,WH3,UPS,Pune,Hyderabad,10006,3,,,
SHP03228,WH2,UPS,Chennai,Bangalore,19317,4,,,
SHP03229,WH7,FedEx,Chennai,Bangalore,17433,7,,,
SHP03230,WH1,UPS,Mumbai,Delhi,3758,3,,,
SHP03231,WH2,DHL,Pune,Hyderabad,1963,1,,,
SHP03232,WH7,FedEx,Mumbai,Delhi,7180,8,,,
SHP03233,WH6,DHL,Mumbai,Delhi,12548,9,,,
SHP03234,WH6,UPS,Chennai,Bangalore,6280,9,,,
SHP03235,WH1,DHL,Pune,Hyderabad,14423,2,,,
SHP03236,WH1,DHL,Chennai,Bangalore,3353,4,,,
SHP03237,WH7,BlueDart,Chennai,Bangalore,13754,4,,,
SHP03238,WH7,UPS,Chennai,Bangalore,6060,8,,,
SHP03239,WH4,UPS,Pune,Hyderabad,17557,4,,,
SHP03240,WH7,UPS,Chennai,Bangalore,13777,7,,,
SHP03241,WH5,UPS,Mumbai,Delhi,15268,8,,,
SHP03242,WH4,BlueDart,Mumbai,Delhi,1876,2,,,
SHP03243,WH2,BlueDart,Chennai,Bangalore,5219,5,,,
SHP03244,WH5,DHL,Chennai,Bangalore,6366,1,,,
SHP03245,WH2,DHL,Mumbai,Delhi,8726,5,,,
SHP03246,WH8,UPS,Chennai,Bangalore,3222,3,,,
SHP03247,WH8,BlueDart,Pune,Hyderabad,15841,1,,,
SHP03248,WH1,UPS,Pune,Hyderabad,2280,8,,,
SHP03249,WH3,FedEx,Chennai,Bangalore,16879,8,,,
SHP03250,WH1,UPS,Mumbai,Delhi,18764,2,,,
SHP03251,WH5,UPS,Pune,Hyderabad,11150,7,,,
SHP03252,WH1,UPS,Mumbai,Delhi,3532,2,,,
SHP03253,WH7,BlueDart,Pune,Hyderabad,15212,8,,,
SHP03254,WH6,UPS,Chennai,Bangalore,5633,3,,,
SHP03255,WH2,UPS,Chennai,Bangalore,13348,1,,,
SHP03256,WH3,DHL,Pune,Hyderabad,17725,5,,,
SHP03257,WH1,FedEx,Pune,Hyderabad,5825,9,,,
SHP03258,WH1,UPS,Pune,Hyderabad,18071,5,,,
SHP03259,WH6,BlueDart,Chennai,Bangalore,14000,8,,,
SHP03260,WH4,UPS,Mumbai,Delhi,12289,5,,,
SHP03261,WH4,UPS,Chennai,Bangalore,6928,5,,,
SHP03262,WH8,DHL,Mumbai,Delhi,2963,7,,,
SHP03263,WH3,FedEx,Mumbai,Delhi,12281,3,,,
SHP03264,WH4,DHL,Chennai,Bangalore,15359,8,,,
SHP03265,WH5,DHL,Pune,Hyderabad,9736,5,,,
SHP03266,WH7,BlueDart,Chennai,Bangalore,17759,4,,,
SHP03267,WH4,FedEx,Pune,Hyderabad,10039,9,,,
SHP03268,WH3,UPS,Mumbai,Delhi,13504,2,,,
SHP03269,WH4,UPS,Chennai,Bangalore,9342,3,,,
SHP03270,WH4,FedEx,Pune,Hyderabad,5061,4,,,
SHP03271,WH5,BlueDart,Pune,Hyderabad,6698,2,,,
SHP03272,WH2,BlueDart,Chennai,Bangalore,5537,1,,,
SHP03273,WH8,BlueDart,Pune,Hyderabad,5114,5,,,
SHP03274,WH1,DHL,Mumbai,Delhi,9733,8,,,
SHP03275,WH5,DHL,Pune,Hyderabad,8383,5,,,
SHP03276,WH7,FedEx,Mumbai,Delhi,16277,7,,,
SHP03277,WH2,FedEx,Pune,Hyderabad,13159,3,,,
SHP03278,WH7,FedEx,Chennai,Bangalore,3345,1,,,
SHP03279,WH3,BlueDart,Mumbai,Delhi,10180,1,,,
SHP03280,WH7,BlueDart,Chennai,Bangalore,6392,9,,,
SHP03281,WH2,UPS,Pune,Hyderabad,1421,9,,,
SHP03282,WH7,DHL,Pune,Hyderabad,16336,5,,,
SHP03283,WH8,UPS,Mumbai,Delhi,11136,7,,,
SHP03284,WH3,UPS,Pune,Hyderabad,16787,6,,,
SHP03285,WH2,FedEx,Mumbai,Delhi,7720,9,,,
SHP03286,WH4,FedEx,Mumbai,Delhi,16049,5,,,
SHP03287,WH5,UPS,Chennai,Bangalore,15579,3,,,
SHP03288,WH4,DHL,Mumbai,Delhi,12138,1,,,
SHP03289,WH7,BlueDart,Chennai,Bangalore,7236,2,,,
SHP03290,WH2,DHL,Mumbai,Delhi,1993,8,,,
SHP03291,WH6,BlueDart,Chennai,Bangalore,10283,2,,,
SHP03292,WH2,UPS,Pune,Hyderabad,2823,3,,,
SHP03293,WH4,UPS,Pune,Hyderabad,9702,8,,,
SHP03294,WH5,FedEx,Pune,Hyderabad,3434,2,,,
SHP03295,WH7,BlueDart,Mumbai,Delhi,11417,4,,,
SHP03296,WH4,DHL,Pune,Hyderabad,3321,7,,,
SHP03297,WH5,FedEx,Chennai,Bangalore,9825,5,,,
SHP03298,WH4,FedEx,Chennai,Bangalore,2109,4,,,
SHP03299,WH7,FedEx,Pune,Hyderabad,13655,4,,,
SHP03300,WH4,BlueDart,Mumbai,Delhi,1621,8,,,
SHP03301,WH5,UPS,Pune,Hyderabad,3500,1,,,
SHP03302,WH7,DHL,Chennai,Bangalore,15549,9,,,
SHP03303,WH1,DHL,Pune,Hyderabad,14960,2,,,
SHP03304,WH5,FedEx,Pune,Hyderabad,3325,9,,,
SHP03305,WH4,BlueDart,Chennai,Bangalore,1248,3,,,
SHP03306,WH4,BlueDart,Chennai,Bangalore,4308,9,,,
SHP03307,WH1,UPS,Mumbai,Delhi,14174,6,,,
SHP03308,WH3,DHL,Chennai,Bangalore,9780,6,,,
SHP03309,WH2,FedEx,Chennai,Bangalore,4987,4,,,
SHP03310,WH7,BlueDart,Mumbai,Delhi,8556,1,,,
SHP03311,WH2,BlueDart,Chennai,Bangalore,8315,8,,,
SHP03312,WH8,BlueDart,Chennai,Bangalore,2102,6,,,
SHP03313,WH7,BlueDart,Mumbai,Delhi,18627,1,,,
SHP03314,WH5,FedEx,Mumbai,Delhi,17388,3,,,
SHP03315,WH7,DHL,Mumbai,Delhi,18117,1,,,
SHP03316,WH2,UPS,Chennai,Bangalore,17845,8,,,
SHP03317,WH1,FedEx,Mumbai,Delhi,16040,5,,,
SHP03318,WH5,UPS,Mumbai,Delhi,14754,5,,,
SHP03319,WH7,DHL,Mumbai,Delhi,2322,5,,,
SHP03320,WH2,FedEx,Pune,Hyderabad,3886,6,,,
SHP03321,WH7,DHL,Chennai,Bangalore,19267,8,,,
SHP03322,WH8,BlueDart,Chennai,Bangalore,18628,9,,,
SHP03323,WH2,BlueDart,Mumbai,Delhi,7898,3,,,
SHP03324,WH8,FedEx,Mumbai,Delhi,9212,5,,,
SHP03325,WH7,DHL,Mumbai,Delhi,9933,1,,,
SHP03326,WH5,DHL,Pune,Hyderabad,1546,7,,,
SHP03327,WH1,FedEx,Mumbai,Delhi,12433,6,,,
SHP03328,WH4,BlueDart,Chennai,Bangalore,2267,6,,,
SHP03329,WH5,UPS,Pune,Hyderabad,14658,3,,,
SHP03330,WH5,FedEx,Mumbai,Delhi,10931,1,,,
SHP03331,WH2,DHL,Chennai,Bangalore,3997,2,,,
SHP03332,WH2,UPS,Mumbai,Delhi,11387,3,,,
SHP03333,WH3,BlueDart,Mumbai,Delhi,10510,9,,,
SHP03334,WH2,BlueDart,Mumbai,Delhi,11002,3,,,
SHP03335,WH6,BlueDart,Pune,Hyderabad,5866,5,,,
SHP03336,WH4,FedEx,Pune,Hyderabad,19657,4,,,
SHP03337,WH8,DHL,Pune,Hyderabad,1977,5,,,
SHP03338,WH8,BlueDart,Pune,Hyderabad,9996,8,,,
SHP03339,WH2,BlueDart,Chennai,Bangalore,19882,1,,,
SHP03340,WH8,UPS,Pune,Hyderabad,18189,1,,,
SHP03341,WH8,BlueDart,Chennai,Bangalore,13899,5,,,
SHP03342,WH6,BlueDart,Pune,Hyderabad,19448,6,,,
SHP03343,WH3,DHL,Mumbai,Delhi,16594,2,,,
SHP03344,WH2,DHL,Pune,Hyderabad,10689,2,,,
SHP03345,WH1,DHL,Chennai,Bangalore,4438,1,,,
SHP03346,WH7,UPS,Pune,Hyderabad,8185,6,,,
SHP03347,WH6,UPS,Pune,Hyderabad,13116,1,,,
SHP03348,WH7,DHL,Mumbai,Delhi,3840,7,,,
SHP03349,WH1,DHL,Pune,Hyderabad,17928,7,,,
SHP03350,WH6,BlueDart,Mumbai,Delhi,14063,9,,,
SHP03351,WH7,UPS,Pune,Hyderabad,18377,9,,,
SHP03352,WH3,FedEx,Pune,Hyderabad,19282,5,,,
SHP03353,WH5,FedEx,Pune,Hyderabad,6557,9,,,
SHP03354,WH8,UPS,Mumbai,Delhi,13797,2,,,
SHP03355,WH4,UPS,Chennai,Bangalore,13260,6,,,
SHP03356,WH4,FedEx,Mumbai,Delhi,13715,3,,,
SHP03357,WH4,DHL,Chennai,Bangalore,18834,1,,,
SHP03358,WH3,UPS,Chennai,Bangalore,7714,5,,,
SHP03359,WH7,UPS,Chennai,Bangalore,15873,3,,,
SHP03360,WH8,UPS,Chennai,Bangalore,5719,2,,,
SHP03361,WH7,FedEx,Chennai,Bangalore,19776,3,,,
SHP03362,WH8,BlueDart,Pune,Hyderabad,17668,5,,,
SHP03363,WH1,BlueDart,Mumbai,Delhi,1688,9,,,
SHP03364,WH8,UPS,Chennai,Bangalore,11263,6,,,
SHP03365,WH2,UPS,Pune,Hyderabad,4254,1,,,
SHP03366,WH7,FedEx,Pune,Hyderabad,17486,4,,,
SHP03367,WH5,FedEx,Chennai,Bangalore,2673,7,,,
SHP03368,WH1,FedEx,Pune,Hyderabad,19098,4,,,
SHP03369,WH1,DHL,Mumbai,Delhi,1109,3,,,
SHP03370,WH4,DHL,Pune,Hyderabad,7243,3,,,
SHP03371,WH6,UPS,Pune,Hyderabad,5952,4,,,
SHP03372,WH2,FedEx,Chennai,Bangalore,19058,8,,,
SHP03373,WH4,DHL,Pune,Hyderabad,7979,1,,,
SHP03374,WH4,BlueDart,Pune,Hyderabad,8823,3,,,
SHP03375,WH6,DHL,Chennai,Bangalore,5334,5,,,
SHP03376,WH5,DHL,Chennai,Bangalore,13263,1,,,
SHP03377,WH8,UPS,Mumbai,Delhi,5000,1,,,
SHP03378,WH1,UPS,Chennai,Bangalore,18487,8,,,
SHP03379,WH4,DHL,Mumbai,Delhi,1819,9,,,
SHP03380,WH6,DHL,Mumbai,Delhi,14070,8,,,
SHP03381,WH6,DHL,Chennai,Bangalore,6048,9,,,
SHP03382,WH1,UPS,Pune,Hyderabad,2123,2,,,
SHP03383,WH6,DHL,Pune,Hyderabad,8139,6,,,
SHP03384,WH6,FedEx,Chennai,Bangalore,12130,3,,,
SHP03385,WH6,DHL,Chennai,Bangalore,17533,4,,,
SHP03386,WH8,FedEx,Pune,Hyderabad,15574,4,,,
SHP03387,WH1,DHL,Mumbai,Delhi,5343,6,,,
